id,name,last_names,age,gender,group_index,rank_index,id_group,id_rank
b79ee50a-38cb-4e80-887f-6c1d433ef13b,Enrique,López Vallejo,19,Femenino,215,7,ce31a9c9-832d-4723-a18b-a2f9792d53a2,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
42391cbc-c819-4ab2-9521-7f944beb6441,Jhon,Barrios Rivera,27,Masculino,644,6,33b778f3-9a68-47ae-9065-a404315f8c6d,a7ea8107-f687-4d1b-a6db-c6092e0e1540
5cabf1c9-12f8-42ce-82a2-834c9d9b1fa4,María,Caicedo Castañeda,19,Masculino,372,7,51ba78bf-ff5d-4d29-b13b-b98e0de34ceb,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
1d2f5512-b5f7-4540-ab96-7872f922800a,Paula,Miranda López,21,Femenino,113,7,f44c8f42-91cc-426e-b7b7-6e7212f1a456,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
a94bf2aa-d9d4-4c3c-9e10-bfa4e1dca0c5,Fredy,Vanegas Moreno,26,Masculino,252,6,e8d9a463-a672-4ee5-b8ef-d2868643ef9c,a7ea8107-f687-4d1b-a6db-c6092e0e1540
dd74e30c-d4e2-4bf9-8718-7ecb61fbd8c9,Luis,Guerrero Franco,18,Femenino,341,7,42be73d8-b80a-4c4e-b15e-4979766166e1,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
a133ba5b-ad1c-45f3-9544-8d229d29e80f,Sergio,Rodríguez Jaramillo,23,No binario,53,6,ebe95d88-d785-41ef-bdfc-908377b450e7,a7ea8107-f687-4d1b-a6db-c6092e0e1540
7bc9a8be-a5ca-496c-b66c-95cec1c33950,Inés,Moreno Galvis,24,Femenino,130,6,f4592e1d-d804-4949-bd63-deefc0feec89,a7ea8107-f687-4d1b-a6db-c6092e0e1540
d3fa84ce-39fc-4012-8cc4-df932408e0f4,Cristian,Portilla Hurtado,25,Masculino,193,6,4ff28338-d2d7-433a-b8a1-677cc15ebe0b,a7ea8107-f687-4d1b-a6db-c6092e0e1540
257f77ba-8a88-4d60-ac2d-a2d0ffe2e7d7,David,Díaz Cruz,20,Femenino,591,7,93d53d5b-47e0-4851-bb9f-c6361f67a409,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
e24f5d1e-e587-4fcc-aefd-2edcdd812767,Elizabeth,Gómez Ocampo,39,Femenino,57,4,2771b5a7-214d-49a9-8ec6-862802f19066,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
782b097d-a1a6-48ed-ae73-7717afe8b7f4,María,Córdoba Vargas,21,Masculino,97,7,737feb98-aa46-432d-a601-2fc2b75bca08,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
79dc6133-c1cd-4403-afa8-1a422c9825a8,Antonio,Rodríguez Sánchez,21,Femenino,198,7,c974aeb6-e98b-41aa-86d7-a8d1c843663c,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
6e61233a-2c6f-43e6-ba9e-645208bbef8c,Daniela,Rengifo Cantillo,42,Masculino,647,2,95e289e6-3e5d-4388-ad75-4c8a1f7cbf1e,71aa439b-9c20-4101-8f6a-907328950829
1db878ab-e779-4399-bcb8-cae1abecdc8d,Hernán,Fuentes Padilla,21,Femenino,147,7,73de353c-37a9-4c89-89a5-11c82c7e53a7,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
35ba1a3c-d354-4519-b2d6-f4d1c9a4a375,Sofía,Rodríguez León,45,Masculino,684,3,64531072-c806-4dbc-a402-8e5178e6faf6,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
ca7a5f30-1b2c-48f7-a5bd-e91bd13ff998,Claudia,Ordóñez Vásquez,32,Masculino,575,5,f735aaee-6aa9-4e00-8844-b74292d212a2,6f548c74-5817-4ea7-8ff4-eae597ec6542
9ddb4d6c-ca21-4bc2-aea5-760591861a30,Rosario,Reyes González,28,Femenino,577,6,49185601-edf1-422d-a85e-71a54729fa7f,a7ea8107-f687-4d1b-a6db-c6092e0e1540
9483468b-ef6a-405e-a338-83ac3be90e95,Edgar,Cuesta Gonzáles,33,Masculino,295,4,a1d7a7b3-5c44-4852-a289-763097a8ce97,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
c68f9c37-20de-4469-957c-fbe955c96ff4,Nancy,Trujillo Beltrán,22,Masculino,723,7,9f899dc2-fad9-4d37-9227-24c0cbe7eae7,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
b4b6747e-6bfa-40ff-818d-bb57e2fe2418,Jhon,Montes Valencia,23,Femenino,621,7,fc665dd3-abb9-41f7-b569-9e593f16526f,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
725cfd87-402a-44a5-8939-5a53d22521e4,Adriana,Mesa Castillo,30,Masculino,794,5,0ac4dd4d-24fd-4ceb-a38f-1c5e842e07d5,6f548c74-5817-4ea7-8ff4-eae597ec6542
97f05ba5-3f60-4b65-ab71-2aafd214e09b,David,Montes Castellanos,51,Femenino,684,1,64531072-c806-4dbc-a402-8e5178e6faf6,5d47e1aa-e241-4883-85a7-27198ed9a0aa
4eb6f743-0eaf-4014-ac74-c16de80fad35,Julia,Ortiz Melo,29,Masculino,12,4,9baecc21-11a0-46c3-818c-d5add17d30b5,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
9a729d49-f431-4966-b4b8-8265314d4ece,José,Romero Pinzón,24,Masculino,333,6,0ffb67eb-e783-4021-ba0f-8ab1f20b5110,a7ea8107-f687-4d1b-a6db-c6092e0e1540
d5a4f622-2a8f-4f4f-b326-f43b952e8ded,María,Rodríguez Velasco,35,Masculino,220,8,18c8080d-cee3-4285-840d-45898baa27c6,8e950693-3c02-450e-b2e4-559b263b10e5
805e3fea-4322-47ad-ae7e-20d26a8d8709,José,Ortiz López,22,Masculino,398,6,aabd2caa-0234-4e07-be52-be959e099c57,a7ea8107-f687-4d1b-a6db-c6092e0e1540
5f3e1eca-2597-47b9-b33e-3efe25a4f41b,María,Guzmán Castañeda,29,Femenino,342,4,1f1eb2c0-a5f0-47fe-bc85-3ae877228cd8,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
f99443e8-5122-40e6-9795-c3ca20144a1a,Juan,Vega Pulido,25,Masculino,798,6,591ab427-3a05-47c8-b5c0-e762ebd1e68a,a7ea8107-f687-4d1b-a6db-c6092e0e1540
9110cd27-e176-41b9-a5a8-84c405e86f86,Andrés,García Rentería,30,Femenino,512,5,6274973d-b97f-4c5e-a811-6745b7338603,6f548c74-5817-4ea7-8ff4-eae597ec6542
fc35a8f9-0c06-4eeb-9c39-f3fea0a112b0,Jhon,Castro Martínez,18,Masculino,172,7,cce7ef78-5bf4-40b4-a037-84e840d1a674,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
f21031d6-428e-4c30-8396-9c229a052edb,Alexander,Gil Triana,38,Masculino,468,3,05ec8f45-316d-435d-95e6-1e1630aa49c6,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
18d62abc-bdfc-4a57-b29e-993956e11fa1,Laura,Aguirre Polo,21,Femenino,748,7,58db2825-1d39-4d44-8582-869cc41a9497,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
6821c550-d5c2-4f04-a1ee-3b0576794eaa,Rodrigo,Monsalve Arenas,35,Masculino,166,5,3d6ca132-0356-408f-8c5b-c6c7fd713e84,6f548c74-5817-4ea7-8ff4-eae597ec6542
472658d6-076d-4f82-b2f5-69f05af70261,Judith,Ocampo Palacios,30,Masculino,699,8,a4882140-ae40-4dcf-9c05-4ae686afa65d,8e950693-3c02-450e-b2e4-559b263b10e5
00a6f1d5-1b82-45d7-a030-b446ffee5b75,Cecilia,Yepes Gómez,38,Masculino,170,5,8ba84408-1f42-461e-9a71-230822c7e437,6f548c74-5817-4ea7-8ff4-eae597ec6542
3a9778f5-d910-4f6e-aec1-c927e22bd7ea,Ruth,Mercado Guzmán,25,Masculino,564,6,2d192abb-2034-4edf-bd62-f8e2627be9c3,a7ea8107-f687-4d1b-a6db-c6092e0e1540
9c68abf7-b137-4021-abbe-2660659aa72c,Gilberto,Bustamante Ardila,26,Femenino,512,8,6274973d-b97f-4c5e-a811-6745b7338603,8e950693-3c02-450e-b2e4-559b263b10e5
5ddf455a-19dc-4eb9-aa06-d714d8538fbd,Leonardo,Sierra Marín,36,Femenino,189,3,c38077c2-8c5d-44db-b303-bc3b67360e6f,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
b9f9ba1d-3a8b-466a-82d9-0a14dcec7629,Cristian,Ardila Cabrera,27,Masculino,120,8,a76c84db-5dd6-4c91-93af-fd722f2de487,8e950693-3c02-450e-b2e4-559b263b10e5
0051d918-d795-492e-b2ea-d4214b0bb0e2,Fredy,Rodríguez Moreno,24,Femenino,105,6,17f955a7-7968-4a7c-9b57-9c4c7c78eec5,a7ea8107-f687-4d1b-a6db-c6092e0e1540
3087bafb-83fc-4184-8000-28cb9b64fbc6,Wilson,Vargas Torres,39,Prefiero no decir,674,3,5e599dc5-1ac7-43c3-94d1-f188125b1cb5,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
d0041158-a3fe-4001-85a7-39e4ec473d9b,David,Molina Henao,31,Femenino,41,5,c40c5925-83d0-46ab-a497-5ce9350678ac,6f548c74-5817-4ea7-8ff4-eae597ec6542
7c46f2f4-0822-49ea-96f0-c960b109862b,Luz,Zuluaga Cantillo,21,Masculino,677,6,b47d8aba-fc39-42c0-a210-39f05e41ef01,a7ea8107-f687-4d1b-a6db-c6092e0e1540
0fa9d1ca-80ed-4660-b715-1704bb7004f0,Edison,Rojas Pinzón,32,Masculino,321,3,b1ad7a0d-b6b1-4fab-ab84-b47cf0413147,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
608d7b14-fea1-4f83-b086-663a561ffedf,Claudia,Guerrero Moreno,26,Femenino,335,6,f4057c8d-797c-44e8-b8da-3c71f89ffbc7,a7ea8107-f687-4d1b-a6db-c6092e0e1540
535477b5-c4a1-468e-bf60-8e988ba91ff3,Sandra,Quintero Medina,32,Masculino,160,5,dfb4fae3-0a3a-4385-bd33-f5139fca9ef3,6f548c74-5817-4ea7-8ff4-eae597ec6542
64852523-4fff-41ca-a0f7-eaaa4db9d677,Alejandro,Cifuentes Henao,23,Masculino,264,6,a5210c2e-8d07-4ff6-a902-202a036781bc,a7ea8107-f687-4d1b-a6db-c6092e0e1540
0abdf467-cce2-4b5c-ab7a-2b9f0b4f1d3b,Paola,Sarmiento Hernández,32,Masculino,530,2,c6764b7c-05b9-4f22-9847-c0cb291e0b5b,71aa439b-9c20-4101-8f6a-907328950829
f41e6201-dde0-45f7-a097-3f922b390c4b,Ángela,Lozano Torres,18,Masculino,685,7,9e20b3f5-32d8-459b-a0b2-be776bcc6b3f,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
653ba3b0-6607-430a-ab48-a6ab7de49f42,Jesús,Salazar Mesa,37,Femenino,477,8,5b65ac41-6b39-4ecf-bdc4-ad2a8dccf835,8e950693-3c02-450e-b2e4-559b263b10e5
b79f42ab-ae10-4418-b59f-9b34bb8b6163,Luz,Castillo Vargas,29,Femenino,352,8,97beb877-7ca3-449f-b89f-9151c9fae585,8e950693-3c02-450e-b2e4-559b263b10e5
3e05fdb0-6838-472b-a4fa-ae3d1c161e84,Yuli,González Andrade,23,Masculino,545,6,e66b0744-b315-4afd-aa90-2f90d666197e,a7ea8107-f687-4d1b-a6db-c6092e0e1540
d6e3a3b5-b240-4f1c-99a4-95a0c8869bca,Carlos,Suárez Jaimes,40,Femenino,773,3,bedf6f76-fe0e-4a2a-8b23-7b93c6eba5ce,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
8eafd3c2-107f-4fd5-9acc-ac7df114dcb0,Patricia,Cortés Salazar,20,Femenino,210,7,bd1af2af-39bb-454f-a4be-b894801f9aa2,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
a39423e8-e74d-4432-b7b7-1ca2100fe329,Jeisson,Reyes Bautista,51,Femenino,496,2,b51d87a8-0430-44a4-9673-2d1731b246d5,71aa439b-9c20-4101-8f6a-907328950829
e6431654-4862-48e8-a19b-3d208ecb6bf1,Daniel,Rivera Cruz,43,Prefiero no decir,382,2,df8e3981-a56b-439d-acda-a0dd18e58a96,71aa439b-9c20-4101-8f6a-907328950829
1e79afff-b19a-442b-a1e0-4906b107e6c9,Juan,Restrepo Bonilla,26,Prefiero no decir,676,5,8f161e3e-a6b8-4e3d-9232-734eb7d46c21,6f548c74-5817-4ea7-8ff4-eae597ec6542
27ce5d95-2fd0-4bbb-8400-79da46d7a23f,Andrés,Martínez Salcedo,34,Femenino,481,5,a2219394-15f2-437d-b1c1-4cf023880676,6f548c74-5817-4ea7-8ff4-eae597ec6542
4f3c0462-1b3e-49a2-81d7-1583ee4797d3,Alirio,Toro Martínez,21,Femenino,5,7,d7b6c0fa-a430-4189-88c9-1187be7cdd43,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
3ba808cb-30c2-4955-ac98-647a538b662a,Rocío,Salgado Silva,21,Masculino,34,6,0436e06e-ea40-4272-b8b0-15eadd3b2ff1,a7ea8107-f687-4d1b-a6db-c6092e0e1540
0569a62b-3b40-4e1e-ab9a-239a6b615b8b,Angélica,Barreto Fajardo,31,Femenino,792,5,5bc9dcc7-41c1-4ab5-be89-c30f1741389d,6f548c74-5817-4ea7-8ff4-eae597ec6542
63c20423-d1a0-4b2c-8de5-df85563d722f,Nelson,Ortiz Ospina,33,Femenino,145,4,1f747901-e58f-483b-93e8-77807b3f5b64,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
75c2bd9d-e64f-4d54-ac31-4bb4c87d91d9,Manuel,Gómez Medina,27,Femenino,351,8,b27aa436-7e5e-43ed-8781-3f3b24f88db5,8e950693-3c02-450e-b2e4-559b263b10e5
e91662d3-acf3-4a36-ae30-11954ce345e6,Sandra,Galvis Cerón,30,Masculino,583,5,6b1cfb68-8731-486d-9f53-6fe7e4e7b3d1,6f548c74-5817-4ea7-8ff4-eae597ec6542
5cfaf67c-5ae0-4b00-8acd-cc2053023826,Ángela,Díaz Roa,29,Masculino,465,5,b6f0aa1d-8c1a-4a3a-a31f-ab3de176366e,6f548c74-5817-4ea7-8ff4-eae597ec6542
1f5118dd-1330-442f-9b90-18935b57e0e9,Inés,Pérez Londoño,28,Masculino,348,4,6f7fe15c-f6f0-40c1-8e22-1145e1281cde,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
fef54881-ee6b-4161-9f6a-c2164fe3384a,Johan,Yepes Pineda,18,Femenino,742,7,2044d542-c608-488d-acb9-7c311d07578d,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
0a421bfa-a94f-4744-885d-16e4d12a22c3,Teresa,Carrillo Bolívar,30,Prefiero no decir,125,6,3942bd02-10ca-489e-ad33-a63c3fa1fe4e,a7ea8107-f687-4d1b-a6db-c6092e0e1540
5e0cdad8-e8d4-4ae6-a9e9-3ba18dc85225,Nel,Morales Rodríguez,35,Masculino,790,4,5629efa7-cfd1-4d99-a858-b323b71612cc,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
32fcf0c8-831a-429f-8b2f-37d7f82804ff,Tatiana,Melo Orozco,43,Femenino,271,3,7aa9a36f-5021-4e02-a6e8-e82eb0ddf1c0,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
10956719-e0f9-4e17-9119-4f0cc0401046,Amparo,González Moreno,25,Masculino,357,6,c30f923c-ea21-448c-9850-dda717493b6e,a7ea8107-f687-4d1b-a6db-c6092e0e1540
0a2e05f8-ad92-4d54-b7dd-4f30222c6879,Eduardo,López Monroy,28,No binario,527,6,fe8a05e6-2b41-4e5a-ba17-d2dca8745902,a7ea8107-f687-4d1b-a6db-c6092e0e1540
39e875bf-170d-4efb-b8f4-2b30ea3d7695,María,Ramírez Alzate,37,Femenino,754,4,90da089c-dae2-46f4-8d6d-4b580098e1fa,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
e7c80726-c702-490c-b54e-7fabf2f1d8d5,Alejandro,Serrano Sandoval,28,Masculino,498,8,4e1d54cf-d2ed-4ace-909d-3c7e8eb7fece,8e950693-3c02-450e-b2e4-559b263b10e5
7c9a08ed-ad7e-4858-a5d8-081cb05a4305,Elena,Valderrama López,37,Masculino,153,4,681813b3-1bfe-48c1-9791-3bc5f67587d9,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
3c30f3bd-2cf4-4a40-9af7-d1daf28f2425,Carlos,Ortega García,26,Masculino,53,5,ebe95d88-d785-41ef-bdfc-908377b450e7,6f548c74-5817-4ea7-8ff4-eae597ec6542
d2a4857e-7fb5-4ea6-ad56-55f6c6c1e0cb,Carmen,Parra García,37,Prefiero no decir,149,8,1063c721-efa2-4d9f-a834-1b90fe0db11d,8e950693-3c02-450e-b2e4-559b263b10e5
88c9318d-55ef-47b2-8c30-749b6b963b3c,María,Pinto Vargas,30,Masculino,503,5,d731e38f-1317-4122-a329-3530a0c25a6a,6f548c74-5817-4ea7-8ff4-eae597ec6542
578e54f4-ca9c-4d2f-b6b3-e2c9650699b8,Martín,Toro Herrera,25,Femenino,450,6,e012b819-2097-42e6-a49b-243c985a8967,a7ea8107-f687-4d1b-a6db-c6092e0e1540
7edad961-a633-4833-bba8-409e34ffafa9,Luisa,Pérez Saavedra,28,Masculino,219,5,31c2fa58-e929-4ff7-83b7-7ec565da225a,6f548c74-5817-4ea7-8ff4-eae597ec6542
ad1eac4f-61f4-4802-901a-4173b81a1216,Luis,Vera Rodríguez,38,No binario,625,4,bb7c7bd5-9cbc-49e0-bbcc-0719804c4d19,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
57f9caf5-71c6-46f4-b7af-ad21db9b5bc6,María,Marín Osorio,32,Masculino,800,8,80a097e4-b4f2-441b-96f0-43ecaeb142d0,8e950693-3c02-450e-b2e4-559b263b10e5
e0e16abe-0bee-4aff-aa3e-a71aca290022,Felipe,González Fernández,22,Masculino,277,5,f1a502bf-944c-4672-9513-c27d27cea07f,6f548c74-5817-4ea7-8ff4-eae597ec6542
56c06ebc-84a6-417c-a062-36828915b356,Eugenia,Londoño González,18,Masculino,452,7,75d0ccb3-19b1-44bd-9613-0db56690265e,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
87b580fc-d03f-4ecf-a340-65a1138c4c18,Pedro,Cárdenas Muñoz,29,Masculino,428,4,6fc52baa-b34a-41a5-a176-5467e50fd6c2,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
8951b80d-dc38-46d0-941f-7c19bdc8efa4,Antonio,Luna Duarte,38,Masculino,83,4,c4c01356-33d2-4a20-8f8f-fd0036f5db8f,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
0930f6ba-1485-4556-9d64-f1a084d7c6b3,Irene,Hernández Martínez,49,Femenino,218,2,f20968a1-876b-4c61-bb81-5e4dc3b6aeaa,71aa439b-9c20-4101-8f6a-907328950829
bdecb6f6-c22c-430c-91dc-3033825b8749,Carlos,Rodríguez Cruz,25,Masculino,738,6,0c6d6346-75a8-46b9-999e-622659922e23,a7ea8107-f687-4d1b-a6db-c6092e0e1540
5dabadf9-251f-4ebb-a38e-c09d00361c0c,Lucía,Manrique Vergara,31,Femenino,782,5,45775078-c080-4148-acf2-956f97816572,6f548c74-5817-4ea7-8ff4-eae597ec6542
e06dfe2b-6739-467f-a4e9-1064fe91e5d8,Juan,Castaño Gómez,23,Masculino,527,7,fe8a05e6-2b41-4e5a-ba17-d2dca8745902,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
6ce9d4f4-a529-41c2-b7de-dc32153db059,Felipe,González Martínez,31,Masculino,404,5,5cbf247f-8c88-4940-9d8e-390f35513ade,6f548c74-5817-4ea7-8ff4-eae597ec6542
4e4e3a41-34cd-473c-81c0-73095776444e,Angie,Durán Valencia,36,Masculino,290,8,25c80071-f5f5-42e3-b486-7caf2b34f990,8e950693-3c02-450e-b2e4-559b263b10e5
62af9e2e-53fa-4e74-bfb7-e919ce0ed352,Ferney,Santos Bedoya,34,Femenino,420,4,0ceb43ed-0990-4146-9cac-e5a6f6e1e999,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
e976c251-44a6-4a74-be70-6fd398189171,Juan,Ordóñez Mejía,20,Masculino,339,7,7784de14-800b-4069-9e4a-5b7fb8c481a4,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
806ab64c-ccc2-40ea-b473-a5d449a1fd8c,Jesús,Martínez Figueroa,20,Masculino,777,7,369fdcca-9cbc-4983-84c5-1824d6ff6891,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
39b96589-74f6-49f3-a018-4523d7fbe29b,Edgar,Herrera Pérez,25,Femenino,711,7,3170ebfb-db02-4680-99a6-cab3982c3d40,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
c0b30f22-569e-449f-9665-065764b49d50,Cristina,Agudelo Durán,18,Masculino,670,7,1acf4413-be63-4ae0-b63d-6630fea785e9,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
516dfecb-2566-418d-8edd-2dab497a8a40,María,Molina Pineda,21,Femenino,419,7,d608ea63-cd7f-4ef9-b745-b449f0d44877,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
06fd466d-8844-4d8a-9e4a-5cdba5847e67,David,Campo Benavides,20,Masculino,207,6,da6b5d11-e3a3-4c21-8c22-3ff13b27ec12,a7ea8107-f687-4d1b-a6db-c6092e0e1540
26a5a609-2fce-4ec4-87a5-9511cbaefc19,Isaac,Mora Sandoval,35,Masculino,686,3,0f560cb2-c3f0-41e8-ac02-220490f72e5c,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
a65547ad-b16d-4d00-8a36-23dbfbad7ca2,Amparo,Cabrera Velásquez,48,Femenino,696,2,cf6b5fac-ad6e-4b53-8eff-9f8d2a845e8f,71aa439b-9c20-4101-8f6a-907328950829
f774c092-cabe-4d86-8c57-2da49cfcba0a,María,Ceballos Vargas,23,Masculino,265,8,f603a6be-fc09-4225-be4e-50d030f8d9e0,8e950693-3c02-450e-b2e4-559b263b10e5
7185820f-cf63-4663-8c6b-42613bea38d1,Yuli,Bohórquez Valencia,27,Masculino,758,6,21615020-dad2-4de5-831b-e844a938c172,a7ea8107-f687-4d1b-a6db-c6092e0e1540
88c71d3c-68a7-4d93-b943-988ea9f80876,Sebastián,Pineda Pinzón,25,Femenino,36,7,806ffe72-89d8-4a0a-937d-33ba9a7ff8e1,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
0a924860-f201-4f6d-bb52-2f43fb3bcde4,Martha,Caicedo Castro,31,Masculino,373,5,b72ca3d8-a02e-4831-abab-185f139bc43a,6f548c74-5817-4ea7-8ff4-eae597ec6542
681fd631-1c07-47e1-8670-855a8e3a6a09,Valentina,García Vergara,43,Femenino,488,3,1e6b4e76-587f-4bb2-b8e2-7d15bf314a28,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
51345ba1-59d0-4a72-8d82-22aad590cc60,Melissa,Zuluaga Rosero,38,Femenino,259,3,f8720a98-7921-4807-92bd-4c3e3035270c,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
32074bcd-c7f9-4b80-9a3c-99fd3e6713ec,Erick,Sánchez Velandia,27,Femenino,531,6,0d2f3d75-e190-4ac2-9b40-d30c67e863ca,a7ea8107-f687-4d1b-a6db-c6092e0e1540
c9407098-7866-4177-b767-174053b65c8e,Mireya,Sánchez Acosta,31,Masculino,23,5,43aa49a3-94dc-4871-982a-d54d4c026943,6f548c74-5817-4ea7-8ff4-eae597ec6542
1d9445d7-1773-45fa-a43a-5b07c6d43fea,Iván,Padilla Ochoa,32,Femenino,104,4,ebd1a38e-69cf-4c6d-ac2c-1520e8f14a73,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
44a133fb-375d-492e-930c-a2e839246a93,Felipe,Hurtado Cruz,27,Masculino,241,5,7afa1fde-ab31-41d3-9a20-f1dcfd52a492,6f548c74-5817-4ea7-8ff4-eae597ec6542
97ee9ccc-789f-4031-a8b3-f622be19bbf6,Gilma,González Parra,42,Masculino,716,3,8be2ad25-4e75-4395-8a39-517202f6cfd1,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
b87b4cf6-d29c-49cd-bae7-8f5256a5b56e,Johana,Naranjo Álvarez,24,Femenino,253,6,5a957fd3-fbf5-4f50-a819-43969fa26421,a7ea8107-f687-4d1b-a6db-c6092e0e1540
4caab033-2f65-48da-8b5c-41bfb903a441,Moisés,Mesa Vera,34,Masculino,142,4,9971dee0-92b4-4ab6-948d-5025ccf9a3e8,6f28c950-c4b3-4a09-b6fa-86eff39dbc8b
77cbc18b-306e-404c-8bbb-ff6044fa1752,Elizabeth,Sandoval Sepúlveda,20,Masculino,655,7,5dd7e959-3293-4138-bb86-191f72c139d9,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
309312bf-a94c-4ab6-b9be-6a4343a5950a,Mireya,Serrano Uribe,31,Masculino,451,5,665f9cef-85f8-4b18-bfb2-6d4fb1099b47,6f548c74-5817-4ea7-8ff4-eae597ec6542
a0873066-5269-4e65-a2f3-f1b68682597f,Cecilia,Benítez Cantillo,25,Prefiero no decir,783,5,d0f3368b-3631-4804-927c-11c3ea91344e,6f548c74-5817-4ea7-8ff4-eae597ec6542
8f306102-e420-4b96-b324-c1d6c6c54228,Manuela,Castro Erazo,51,Masculino,307,1,086c8656-71a9-4996-901b-b2e15e4ac6bd,5d47e1aa-e241-4883-85a7-27198ed9a0aa
33e14721-e32d-4bb2-86b0-7dd46132f535,Javier,Pérez Ortiz,39,Masculino,500,3,c4360a1d-8385-4182-bd77-7e46566363df,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
c70d34d0-5982-42fc-8c3a-8a7de1df6c2f,Gloria,Ramírez Galvis,24,Femenino,622,5,a71f6fe2-1b8b-4ef2-b28c-19f7e0ad29a3,6f548c74-5817-4ea7-8ff4-eae597ec6542
d134e9d1-a937-4da0-b05c-70aca7326313,Estiven,Peña Caicedo,30,Femenino,8,5,d3ef3206-cec3-450a-826b-521aabd7f673,6f548c74-5817-4ea7-8ff4-eae597ec6542
7f61dafe-e2aa-4be9-b7c1-26acc3c7b0da,María,Jaimes García,22,Masculino,69,6,1a5b9406-6046-4371-8687-3167bb16f625,a7ea8107-f687-4d1b-a6db-c6092e0e1540
632c903b-c85e-4a1f-99af-8bfa3e895c60,Camilo,Chaparro Osorio,31,No binario,702,5,bf3f7105-1011-462e-b16a-ad152d4b132f,6f548c74-5817-4ea7-8ff4-eae597ec6542
2e22b3a3-2e0c-4ab7-acb0-4c6b7290298c,Wilson,Obando Pérez,31,Masculino,691,6,ce677205-f73e-462b-b096-5e4d59bdc598,a7ea8107-f687-4d1b-a6db-c6092e0e1540
cf1ba5e1-10cb-4ddc-8de9-1e28c3e277de,Didier,Herrera Fonseca,20,Masculino,575,7,f735aaee-6aa9-4e00-8844-b74292d212a2,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
4bc6c4d4-8abf-4274-83e5-b5edb32db040,María,López Álvarez,18,Masculino,68,7,fbede5d8-0def-4724-bf93-ea310d38b0df,8ba0520a-35a1-4f45-bf55-bc2c6c13663d
d9f74cfe-ac97-434a-b56c-02e730c80ff2,Marina,Barragán Escobar,46,Femenino,718,2,1bf4728b-02d3-4697-97fb-a63aacf85b5e,71aa439b-9c20-4101-8f6a-907328950829
0a886b48-47f7-40a9-ac77-72d145088d8b,Nelson,Mora Zuluaga,31,Masculino,408,5,b391180c-7c0c-4736-baf9-7a7efaca8b0f,6f548c74-5817-4ea7-8ff4-eae597ec6542
96bbc8d7-0369-4c47-9a8d-0d47ed83b7a6,Candelaria,Pinzón Pedraza,34,Femenino,518,3,94248ec5-067c-412d-b4b8-b5a512129fe0,ad177d80-fa61-4dbc-9a5a-b8409d9773dd
